DB_ID,SMILES
DB04920,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC
DB00264,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
DB00397,[H][C@@](C)(N)[C@]([H])(O)C1=CC=CC=C1
DB01007,ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1
DB01080,NC(CCC(O)=O)C=C
DB04948,CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1
DB04831,OC(=O)COC1=C(Cl)C(Cl)=C(C=C1)C(=O)C1=CC=CS1
DB06412,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O
DB12267,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1
DB01611,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1
DB01576,C[C@H](N)CC1=CC=CC=C1
DB00320,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O
DB00708,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1
DB08896,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
DB00701,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
DB00575,ClC1=CC=CC(Cl)=C1NC1=NCCN1
DB13495,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O
DB04076,OC1=NC=NC2=C1NC=N2
DB01256,[H][C@]12CC[C@]([H])(C[C@]([H])(C1)SCC(=O)O[C@]1([H])C[C@@](C)(C=C)[C@@]([H])(O)[C@]([H])(C)[C@]34CCC(=O)[C@@]3([H])[C@@]1(C)[C@]([H])(C)CC4)N2C
DB00497,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
DB01117,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O
DB00911,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O
DB01587,CN1C2=C(C=C(Cl)C=C2)C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1
DB01217,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N
DB13396,NC(CCCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(O)=O
DB00196,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
DB11473,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
DB12474,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
DB11964,COC1=C(C)C(C[S+]([O-])C2=NC3=CC(=CC=C3N2)N2C=CC=C2)=NC=C1
DB00724,CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N
DB08820,CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C
DB04861,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2
DB00549,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
DB01014,OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O
DB06817,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
DB01072,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
DB01275,NNC1=NN=CC2=CC=CC=C12
DB09401,[H][C@]1(O)CO[C@]2([H])[C@]([H])(O)CO[C@]12[H]
DB00247,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO
DB00653,[Mg++].[O-]S([O-])(=O)=O
DB13634,CCCCCCN1C(=O)N(C)C2=C(N(C)C=N2)C1=O
DB11757,[H]\C(=C(\[H])C1=CC(OC)=C(OC)C=C1)C1=NC2=C(N1C)C(=O)N(CC)C(=O)N2CC
DB11632,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl
DB04576,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O
DB01183,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
DB11703,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1
DB01132,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
DB12361,ClC1=COC2=CC=CC=C2C(=O)N1CCCCN1CCC(=CC1)C1=CC=CC=N1
DB13950,CC1=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=C3N1[C@H](CN1CCOCC1)COC3=CC=C2
DB01167,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
DB00832,CN1C(=O)CC(C1=O)C1=CC=CC=C1
DB01015,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
DB04630,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@H](O)C[C@]12C=O)C(=O)CO
DB01247,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1
DB01024,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
DB06786,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB00635,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DB01214,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
DB04794,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1
DB02207,O=N(=O)C1=CC=CC2=CNN=C12
DB01216,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C
DB01400,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
DB06403,COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1
DB06684,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1
DB00203,CCCC1=NN(C)C2=C1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(C)CC1
DB00898,CCO
DB00530,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2
DB00877,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
DB06726,CCC1=CC=CC2=C1OC(=C2)C(O)CNC(C)(C)C
DB00296,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
DB01126,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F
DB12015,CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F
DB09291,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
DB02709,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1
DB00904,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
DB01409,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
DB01115,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
DB08868,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
DB06152,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1
DB06819,OC(=O)CCCC1=CC=CC=C1
DB08815,[H][C@@]12[C@H]3CC[C@H](C3)[C@]1([H])C(=O)N(C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC3=CC=CC=C13)C2=O
DB00482,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F
DB04953,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1
DB00957,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O
DB01173,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C
DB00608,CCN(CC)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1
DB08922,[H][C@@]12CCCC[C@]1([H])C(=O)N(CCCCN1CCN(CC1)C1=NSC3=CC=CC=C13)C2=O
DB00949,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
DB01085,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
DB14538,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB01131,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1
DB06160,C[C@H]1NCC2=CC(=CC=C12)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1OC(F)F)C(O)=O
DB00396,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB06735,CCN(CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1
DB09076,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC[N+](CCOCC3=CC=CC=C3)(CC1)CC2
DB00862,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1
DB08912,CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1
DB01101,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
DB13612,[Ca++].NC(N)=O.CC(=O)OC1=CC=CC=C1C([O-])=O.CC(=O)OC1=CC=CC=C1C([O-])=O
DB00367,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB00503,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
DB00555,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1
DB00309,[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C(=C4)[C@]4(C[C@@H]5C[N@@](C[C@](O)(CC)C5)CCC5=C4NC4=CC=CC=C54)C(=O)OC)N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O
DB01120,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1
DB15822,CO[C@@]1(CC[C@@H](CC1)C1=NC(NC2=NNC(C)=C2)=CC(C)=N1)C(=O)N[C@@H](C)C1=CC=C(N=C1)N1C=C(F)C=N1
DB11475,[H]\C1=C([H])/C(=O)[C@]([H])(C)C[C@]([H])(CCN2CCCCC2)[C@]([H])(O[C@]2([H])O[C@]([H])(C)[C@@]([H])(O)[C@]([H])(N(C)C)[C@@]2([H])O)[C@@]([H])(C)[C@]([H])(O)CC(=O)O[C@]([H])(CC)[C@@]([H])(CN2CCCCC2)C([H])=C1C
DB01764,[H]\C1=C(\[H])/C(/C)=C([H])/[C@@]([H])(O)CC(=O)CC2=NC(=CO2)C(=O)N2CC[C@]([H])([C@]2([H])C(=O)O[C@]([H])(C(C)C)[C@]([H])(C)\C([H])=C([H])\C(O)=NC1)S(=O)(=O)CCN(CC)CC
DB06290,[H]\C1=C([H])\[C@]2([H])C[C@]2(N=C(O)[C@]2([H])C[C@]([H])(C[C@@]2([H])C(=O)N(C)CCCC1)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(O)=NS(=O)(=O)C1CC1
DB13633,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC2C/C=C/C=C/C=C/C=C\C=C/C=C/C=C/C(C(OC(=O)CC(CC(=O)CC(CC(CC(CC(CC3(CC(C(C2O3)C(=O)OC)O)O)O)O)O)O)O)C(C)CCC(CC(=O)C4=CC=C(C=C4)NC)O)C)O)N)O
DB14761,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1
DB00614,[H]C(=NN1CCOC1=O)C1=CC=C(O1)[N+]([O-])=O
DB13503,CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)C(NC(=O)C(NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC3=CC=C(C=C3)O)CCC(=O)O)CC(=O)N)CC4=CC=CC=C4)CC5=CC=CC=C5)CC6=CC=CC=C6
DB11400,[H]\C1=C(C)/[C@@]([H])(O[C@@]2([H])C[C@]([H])(OC)[C@@]([H])(O[C@@]3([H])C[C@]([H])(OC)[C@@]([H])(O)[C@]([H])(C)O3)[C@]([H])(C)O2)[C@@]([H])(C)\C([H])=C(/[H])\C(\[H])=C2/CO[C@]3([H])[C@]([H])(O)C(C)=C[C@@]([H])(C(=O)O[C@@]4([H])C[C@@]([H])(C1)O[C@@]1(C4)O[C@]([H])(C4CCCCC4)[C@@]([H])(C)C=C1)[C@]23O
DB11635,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C
DB11383,[H]\C1=C([H])/[C@]2([H])O[C@@]2([H])C[C@@]([H])(C)OC(=O)C[C@@]([H])(OC(C)=O)[C@]([H])(OC)[C@@]([H])(O[C@]2([H])O[C@]([H])(C)[C@@]([H])(O[C@@]3([H])C[C@@](C)(O)[C@@]([H])(OC(=O)CC(C)C)[C@]([H])(C)O3)[C@]([H])(N(C)C)[C@@]2([H])O)[C@@]([H])(CC=O)C[C@@]([H])(C)C1=O
DB12825,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@@H]1CC[C@@H](N)C[C@H]1O
DB11459,[H]\C1=C(C)/[C@@]([H])(O[C@@]2([H])C[C@]([H])(OC)[C@@]([H])(O)[C@]([H])(C)O2)[C@@]([H])(C)\C([H])=C(/[H])\C(\[H])=C2/CO[C@]3([H])\C(=N/O)C(C)=C[C@@]([H])(C(=O)O[C@@]4([H])C[C@@]([H])(C1)O[C@@]1(CC[C@]([H])(C)[C@]([H])(O1)C1CCCCC1)C4)[C@]23O
DB01190,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
